Port Logger Log: Unix time: 1305570510.11
Ports in use: /dev/pts/7 /dev/pts/8
Format : <Timestamp (Unix time)> : <port file name> : <packet> 
Comments: Modified master simulation in off mode using higer resolution timestamps. No baud rate emulation was used.
1305570881.160187 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570881.167664 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570881.328187 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570881.338661 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570881.496186 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570881.506545 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570881.664186 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570881.674644 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570881.832200 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570881.839674 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570881.999725 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570882.008296 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570882.167670 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570882.175697 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570882.335736 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570882.344047 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570882.504189 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570882.512603 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570882.671743 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570882.682235 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570882.852192 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570882.859669 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570883.019712 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570883.027846 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570883.188193 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570883.195673 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570883.355766 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570883.366306 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570883.523646 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570883.531682 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570883.692182 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570883.702688 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570883.859688 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570883.867656 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570884.027801 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570884.035655 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570884.196184 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570884.203650 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570884.364181 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570884.374644 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570884.532172 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570884.539695 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570884.700190 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570884.710679 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570884.867744 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570884.876188 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570885.036182 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570885.046667 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570885.203684 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570885.211709 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570885.372219 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570885.382838 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570885.539671 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570885.547691 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570885.707683 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570885.718145 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570885.872164 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570885.879775 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570886.039764 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570886.048657 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570886.207685 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570886.216193 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570886.376203 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570886.386674 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570886.543694 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570886.552124 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570886.712246 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570886.722677 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570886.879674 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570886.890033 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570887.047676 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570887.058242 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570887.215680 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570887.223687 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570887.383686 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570887.392288 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570887.551672 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570887.562052 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570887.720184 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570887.730692 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570887.888180 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570887.895673 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570888.056207 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570888.066743 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570888.223706 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570888.231716 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570888.391708 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570888.402164 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570888.559660 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570888.568185 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570888.728187 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570888.738649 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570888.896178 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570888.904712 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570889.063668 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570889.072359 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570889.232261 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570889.239792 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570889.400188 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570889.410653 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570889.568186 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570889.575699 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570889.735689 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570889.746246 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570889.904187 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570889.911709 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570890.072179 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570890.080166 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570890.240173 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570890.248188 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570890.407678 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570890.418206 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570890.575676 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570890.584464 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570890.744212 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570890.754629 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570890.911668 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570890.919802 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570891.080163 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570891.090638 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570891.247686 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570891.256168 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570891.415667 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570891.424187 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570891.584206 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570891.591660 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570891.752174 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570891.762652 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570891.919663 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570891.927657 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570892.087804 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570892.098318 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570892.256160 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570892.263939 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570892.423691 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570892.434846 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570892.591684 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570892.599686 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570892.759703 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570892.770215 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570892.927682 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570892.935690 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570893.095680 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570893.106170 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570893.264210 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570893.271666 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570893.432193 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570893.442669 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570893.600208 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570893.607855 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570893.767701 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570893.778192 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570893.936206 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570893.943679 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570894.104179 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570894.114705 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570894.272330 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570894.279877 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570894.439707 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570894.450215 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570894.607651 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570894.615686 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570894.776641 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570894.787160 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570894.944190 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570894.951689 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570895.112172 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570895.122674 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570895.280208 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570895.288290 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570895.448184 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570895.458657 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570895.615673 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570895.623666 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570895.783661 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570895.794149 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570895.952244 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570895.959666 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570896.120159 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570896.130670 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570896.292203 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570896.299851 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570896.459688 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570896.468212 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570896.627690 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570896.635809 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570896.795674 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570896.804153 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570896.964107 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570896.972052 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570897.131653 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570897.140292 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570897.299671 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570897.307659 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570897.467776 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570897.476143 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570897.635681 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570897.644043 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570897.804190 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570897.814710 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570897.971673 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570897.980185 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570898.139665 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570898.150191 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570898.307764 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570898.315659 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570898.476173 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570898.486703 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570898.643813 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
