Port Logger Log: Unix time: 1306379073.24
Ports in use: /dev/pts/6 /dev/pts/7
1306379275.971076 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379276.139058 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379276.155065 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379276.339585 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379276.379573 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379276.547506 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379276.563524 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379276.747304 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379276.787036 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379276.951007 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379276.967034 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379277.151363 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379277.191685 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379277.359464 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379277.375510 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379277.555041 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379277.595576 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379277.759006 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379277.775498 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379277.959595 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379277.999065 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379278.167358 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379278.186273 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379278.371590 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379278.411557 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379278.579247 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379278.599063 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379278.783555 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379278.823074 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379278.987077 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379279.003107 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379279.187072 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379279.227891 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379279.391173 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379279.407092 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379279.591537 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379279.631084 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379279.795523 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379279.811106 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379279.991249 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379280.031007 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379280.195093 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379280.211132 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379280.395553 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379280.435557 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379280.603029 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379280.619562 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379280.803111 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379280.843643 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379281.011542 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379281.030220 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379281.215012 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379281.251099 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379281.415013 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379281.431074 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379281.611533 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379281.651061 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379281.819536 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379281.835057 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379282.019757 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379282.059053 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379282.227536 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379282.243553 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379282.427014 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379282.467523 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379282.631048 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379282.649944 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379282.835030 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379282.875067 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379283.043500 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379283.062279 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379283.247065 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379283.287101 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379283.455063 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379283.471565 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379283.651574 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379283.691551 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379283.859532 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379283.879174 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379284.063073 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379284.103079 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379284.267106 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379284.283522 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379284.467528 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379284.507570 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379284.675371 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379284.691003 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379284.875075 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379284.915654 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379285.083489 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379285.102321 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379285.287530 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379285.327562 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379285.495087 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379285.511533 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379285.695528 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379285.735069 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379285.899004 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379285.915515 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379286.099058 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379286.139060 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379286.303558 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379286.319670 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379286.499017 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379286.539146 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379286.707505 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379286.723527 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379286.903012 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379286.943687 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379287.107347 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379287.122998 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379287.307060 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379287.347557 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379287.510988 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379287.527033 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379287.711163 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379287.751412 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379287.919014 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379287.935568 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379288.119069 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379288.159570 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379288.327013 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379288.343074 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379288.527518 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379288.567555 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379288.730990 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379288.747521 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379288.931085 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379288.971566 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379289.135482 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379289.151006 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379289.335584 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379289.375073 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379289.543022 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379289.559546 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379289.743476 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379289.783162 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379289.951003 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379289.967050 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379290.151552 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379290.191069 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379290.359033 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379290.375068 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379290.560130 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379290.599098 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379290.763236 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379290.779249 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379290.959097 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379290.999064 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379291.167212 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379291.186068 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379291.371504 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379291.411067 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379291.575632 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379291.594481 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379291.779020 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379291.819496 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379291.987021 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379292.003507 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379292.187598 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379292.227557 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379292.395577 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379292.411587 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379292.591010 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379292.627006 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379292.795054 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379292.811051 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379292.995054 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379293.035565 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379293.203613 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379293.219051 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379293.403015 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379293.443077 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379293.611191 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379293.627502 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379293.811061 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379293.851071 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379294.019029 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379294.035027 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379294.217735 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379294.255531 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379294.423400 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379294.439065 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379294.623023 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379294.663055 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379294.833114 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379294.851312 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379295.035545 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379295.075563 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379295.243090 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379295.259018 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379295.443581 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379295.483570 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379295.647190 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379295.663535 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379295.847139 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379295.887552 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379296.055012 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379296.071167 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379296.255054 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379296.295551 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379296.459383 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379296.476455 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379296.655096 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379296.695079 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379296.863541 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379296.882272 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379297.067076 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379297.107101 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379297.275059 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379297.291503 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379297.475073 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379297.515156 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379297.683034 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379297.699002 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379297.883069 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379297.923132 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379298.091578 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379298.107376 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379298.291076 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379298.331550 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379298.499501 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379298.515032 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379298.699016 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379298.739564 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379298.903288 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379298.919496 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379299.103005 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
1306379299.144249 : /dev/pts/7 : 07.10.0b.e9.00.0a.93.b8
1306379299.307500 : /dev/pts/6 : 07.03.0b.b7.00.0a.77.a9
1306379299.323071 : /dev/pts/7 : 07.03.14.00.00.00.00.0d.eb.00.00.00.00.00.00.00.00.00.00.00.00.00.02.e6.f6
1306379299.503061 : /dev/pts/6 : 07.10.0b.e9.00.0a.14.00.00.00.00.00.00.00.00.00.00.00.00.00.1e.00.32.00.3c.00.5a.d5.ee
