Port Logger Log: Unix time: 1305561890.71
Ports in use: /dev/ttyUSB0 /dev/ttyUSB2
Format : <Timestamp (Unix time)> : <port file name> : <packet> 
Comments: Modbus RTU trace of the pipeline lab in 'Off' mode taken using a tap cable, so the timestamps should be highly reliable. USB0 is the master unit, USB2 is the slave. They were connected at 9600 Baud 8n1. This trace was taken directly and is not a translation from ModbusASCII.
1305562109.699075 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562109.722758 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562109.919538 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562109.970510 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562110.259365 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562110.302753 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562110.479319 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562110.514766 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3e.01.78.a5.62.2f
1305562110.754842 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562110.782755 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562110.991567 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562111.026773 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.d3.dc.b0.7c.9e
1305562111.387359 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562111.427456 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562111.603374 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562111.642772 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3e.01.78.a5.62.2f
1305562111.883559 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562111.902818 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562112.215040 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562112.250752 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562112.494315 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562112.518749 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562112.711334 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562112.758776 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.47.00.00.00.00.00.00.00.00.3e.0d.3d.cb.13.d1
1305562112.994536 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562113.014806 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562113.339400 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562113.374772 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3e.01.78.a5.62.2f
1305562113.623323 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562113.674317 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562113.836443 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562113.882782 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562114.235318 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562114.262779 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562114.450977 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562114.498780 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3e.01.78.a5.62.2f
1305562114.731350 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562114.758844 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562114.947414 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562115.002752 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562115.358645 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562115.382846 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562115.579370 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562115.618775 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3e.01.78.a5.62.2f
1305562115.854852 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562115.878748 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562116.190851 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562116.234772 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562116.467340 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562116.494755 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562116.687530 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562116.742943 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.47.00.00.00.00.00.00.00.00.3e.01.78.a5.60.ae
1305562116.963562 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562117.002776 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562117.315430 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562117.362777 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.44.00.00.00.00.00.00.00.00.3d.d3.dc.b0.7e.1f
1305562117.595565 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562117.616262 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562117.811415 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562117.866778 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.47.00.00.00.00.00.00.00.00.3d.eb.66.fd.49.44
1305562118.159346 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562118.198782 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562118.371264 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562118.406773 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3e.01.78.a5.62.2f
1305562118.651576 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562118.678779 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562118.871551 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562118.912324 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3e.01.78.a5.62.2f
1305562119.163364 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562119.210776 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562119.443355 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562119.494214 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562119.723564 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562119.754749 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562119.939420 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562119.998780 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3e.01.78.a5.62.2f
1305562120.334851 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562120.370786 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562120.551417 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562120.586767 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3e.01.78.a5.67.ec
1305562120.831171 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562120.874762 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562121.067353 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562121.118238 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562121.463566 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562121.490834 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562121.683555 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562121.734473 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562121.958364 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562121.994776 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562122.291333 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562122.326772 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562122.570286 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562122.610757 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562122.786899 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562122.827635 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562123.067559 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562123.088263 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562123.419104 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562123.474747 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562123.695346 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562123.734784 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562123.968702 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562124.018778 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3d.eb.66.fd.4b.c5
1305562124.359403 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562124.390266 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562124.579417 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562124.634780 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3e.01.78.a5.62.2f
1305562124.858790 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562124.894775 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562125.147558 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562125.178255 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562125.418916 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562125.446772 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562125.635601 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562125.682790 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3d.eb.66.fd.4b.c5
1305562125.915354 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562125.942762 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562126.247487 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562126.298355 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3e.01.78.a5.67.ec
1305562126.527563 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562126.558398 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562126.742768 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562126.778768 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.43.00.00.00.00.00.00.00.00.3d.d3.dc.b0.75.58
1305562127.023355 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562127.062774 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562127.357154 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562127.394774 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.43.00.00.00.00.00.00.00.00.3d.a4.c8.17.8b.f8
1305562127.639566 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562127.678773 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562127.855376 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562127.890766 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3e.01.78.a5.62.2f
1305562128.203557 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562128.230778 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562128.413372 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562128.470766 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.44.00.00.00.00.00.00.00.00.3d.d3.dc.b0.7e.1f
1305562128.691960 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562128.726771 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562128.909912 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562128.942762 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.44.00.00.00.00.00.00.00.00.3d.d3.dc.b0.7e.1f
1305562129.257768 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562129.306773 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562129.471433 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562129.514750 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3e.01.78.a5.62.2f
1305562129.748205 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562129.774752 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562129.967558 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562130.022778 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3e.01.78.a5.67.ec
1305562130.359019 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562130.394774 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562130.579556 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562130.638774 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3e.01.78.a5.62.2f
1305562130.859580 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562130.898785 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562131.079563 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562131.114776 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.d3.dc.b0.7c.9e
1305562131.419347 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562131.450123 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562131.634975 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562131.685843 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562131.915313 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562131.946122 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562132.203545 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562132.265697 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.44.00.00.00.00.00.00.00.00.3d.eb.66.fd.4c.87
1305562132.471570 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562132.498775 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562132.690904 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562132.730755 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.d3.dc.b0.7c.9e
1305562132.971362 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562132.992658 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562133.307357 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562133.348057 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.44.00.00.00.00.00.00.00.00.3d.d3.dc.b0.7e.1f
1305562133.581721 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562133.610836 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562133.802969 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562133.853860 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562134.079153 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562134.114779 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562134.415028 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562134.474765 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.44.00.00.00.00.00.00.00.00.3d.d3.dc.b0.7e.1f
1305562134.691405 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562134.730775 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562134.963403 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562135.014758 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.44.00.00.00.00.00.00.00.00.3d.d3.dc.b0.7e.1f
1305562135.309824 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562135.350729 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562135.523367 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562135.558749 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.46.00.00.00.00.00.00.00.00.3d.eb.66.fd.4b.c5
1305562135.799412 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562135.826779 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562136.019139 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562136.066779 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.45.00.00.00.00.00.00.00.00.3d.eb.66.fd.4e.06
1305562136.411146 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.00.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.99.bf
1305562136.434743 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562136.631562 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562136.682468 : /dev/ttyUSB2 : 04.03.12.10.00.0e.00.0c.44.00.00.00.00.00.00.00.00.3d.eb.66.fd.4c.87
